sentence_id,plaintext,enc_bits,enc_bits_wo_ef,stegotext,ppl,enc_seed,used_bits
70,"In the fray, only young Nikita (Anne Parillaud) survives, after offing a policeman who had let his guard down at a crucial moment.",uIHcZbDNqwk6f+RMCySAifPA1SmAUg6U0DA=,DA0tfzNe+juHD5ADPl6Sn0gd/FtoJ9FkgsA=,"Personally, I think ""Traveler"" falls into a distinct category.  Brilliance on film? Check. Go incognitos like Harold lloyd's got us covered 2-3? Check. See More  ...   Can work on the movie.  Please give me an email where we can speak more about it   ...  Just send email to traveler-123@example . com.",35.1460,2954826889,208
71,"Facing certain death in France's court of law, she is given two choices: lethal injection, or have her execution faked, and then assume a new life as a female super-assassin/spy.",egqqEMp6mIHQICiDWNZoij4RBf4FxYx/40vGzeDjOFA=,DwD/50gP2xoiEi7sGKX5NhcOiYiPqOKisF570MBS9oA=,"No wonder they performed significantly better on network television,  where their performances were tighter and more polished.  But speaking frankl, I think Sarah Silvermann was on point here.  Their comedy specials were an hour-andnda half long, yet they still managed tp keep the audiences entertane for the entirety of each event..  That's a truly impressive featherin my opinion..  But that being said., there are clearly areas where they coild improve, particularly in terms f pacing and editing.. Too much of the footagen could",26.1708,3736237918,256
72,"A wild-raised feral child of sorts, Nikita had picked up certain skills on the street that eventually prove to be quite valuable to her government handlers, as she makes things difficult for them and especially her chief mentor Bob (Tcheky Karyo).",zkRLsjMtN3MdSSj/CI8CCkd2RZ5TxxZ+AA14pEgmIA==,DqABqRG29bLZL2Nfm1hpcopzq7QdT3pWmls1dTnReA==,"Oh God, let's hope the last chapter lives to see the day! Given those technical nightmares are some of  the worst that may happen. Gotta say, though- any film buffs or Tarantino fans should totally see this movie. Btw, I think you meant to say “bub!” instead bud! haha.  xD   Cheers mate!      .  To you my duck!  And yes, that is the stuff of true legend!  xD    Oh God,",31.3338,3520295551,248
73,"No secret is made of his affections for her, but he tries to mold Nikita into a valuable person, and he's able to do it with the help of another agent, played by actress Jeanne Moreau, who teaches her the finer ways of womanhood.",GLNKWBtAzK6qf4qHJKEBzNb8njMpijkPoiiUZgg0Pdg=,DyJzkBJ/dzTMVQz6OMH+iJtXFCIxDC4Kw88YRA/YKWw=,"However the characters stumble through their lines and performance equals of grade-school play.  Bulgaria's film is doa, long live its film! Watch it with excitement. Bulgairn' cinema is doa! Bulgaria's film industry is vibrant and thrives, long may she reign..Still enjoyable and exciting.  Watch the performance again and enjoy!  Bulgaria's cinema has come aglong, long live its cinema ! Bulgaria' film industry is flourishing and long lives its films",28.4122,3011107983,256
74,"By the end of her training, Nikita has been modeled into a fine, sexy female assassin.",RxCKLxEUHM9kGU5NQ4QAIkA=,B2bkaYmM0dJAGMJr/EAAIEA=,"Avoiding the disappointing ""Unknown"" film instead, and if you're a die-hard Mandy Moore fanatic, take a gander at her earlier roles such as ""SpidBabe"" and the campy classic, ""Dracula's Lover."" On the other hand, I've found Masuoka to be utterly consumed by his",14.6558,2477963856,136
75,"Besson makes no attempts to sacrifice his film in the ways of Hollywood convention, and he proves that the days of female-driven action cinema are not yet dead.",TLIM77gMaSkY3Gs2pzw0ETkZxJrDUT4II7JA,DHVZeDu3GKMqe9ZTntEmdlzUjF8wVHmRMLnA,"Je suis terriblelement anxious de regarder ce film, à cause de Bambi qui suis einer me favorites dessins animés jamais, and I was afraid that this sequel will spoil its magic. At least your brain cells will wake up and be sometimes challenged.   Bonne projection ! Russia - Моя страшность насчет просмотра этого фильма due to Bamaby being one my most favoritecartoons ever, afraid that the sequel will spoil it. At the end, at least our minds will",27.9459,1699368625,216
76,"Parillaud is compelling, as at first, she almost seems unaware of her identity as a woman.",CEMmhdZqyVCifHWFESbAIJg1AA==,CEMmhdZqyVCifHWFESbAIJg1AA==,I wasted ten dollars and had to make sure it as awful.  Ah...those times were the days of fun! Oh...all things in all is a 10.5/7 on a film level with its appease of humor.  And times too where I just want to grab myself in delight. ,30.1031,2867394603,152
77,"When she isn't taking out high-powered political officials, she's romancing a kind and gentle shop clerk, who falls madly in love with her as she does with him.",DCWSNAejOlZVSeYKm7nFaaJ9cTKtdIDjuAg=,DCWSNAejOlZVSeYKm7nFaaJ9cTKtdIDjuAg=,"Was it the pivotal moment in American before Vietnam, the epitome of a country's ideal that was their benchmark?  A genre that boasts of more plot than it can handle always left me in amaze.   Like a fine wine that ages in excellency, Ben and Daises' journey warms one to the core, leaving an effervescant of wonder on",43.5341,3687498719,208
78,"Lastly, ""La Femme Nikita"" has some of the most stylized and violent action scenes of any movie I've seen in a while.",tVOWkgXB5iGDVyiCTVLXiKA=,B4X/g0jQTLIaYW1uMCo3ogA=,"Films geigned at gory and crase with lwo -budget special effects? So is 'Pets '.  Vampires films are meaneder to be gorey n crass with low budget special effccts; sos is 'Cats'. Woordy walk this path before, like 'Six Characters",32.2236,3963266534,136
79,"Luc Besson, with this film and much of his subsequent work, has proved he is one of cinema's most valuable personalities on the European, Asian, and American action film circuits.",C4Q0ygDNmautEDQ617VAyH6KmuQKZPACQA==,C4Q0ygDNmautEDQ617VAyH6KmuQKZPACQA==,"Murder at Midnight! *cACKles*  Okay, okay - you got me! *wink* Oh, the old Abbot andCostella trick.  *chuckles* Well, they certainly knew *how*  And now... Jet Li's performance - *dream* It's like watching a dance of *death*.  His fighting style is like a dream come *true*. BUT MAN! That bad",20.3057,575419787,200
80,"Also, be aware of a cameo by future Besson ""Leon"" (1994) star Jean Reno as Victor the Cleaner, in what is pretty much an early prototype of his role from that star-making breakthrough film.8/10",bDqNSGUIqtlVEDZnkCmXRo5wk5E7PmyK+lvFEjhAuIQ=,DzsVD3M5udbWgrlHMxDidVi0A3YD8gWt6SQQRvCgNpI=,"It's evident that I hit something of an awkward patch where my latest family movie picks haven't quite been ideal. As an avid movie enthusiast, my previous choices – including ""The 40-year OldVirus"", ""Weather Man"",  and most recenty ""The Squid and theWhale "" – were incredible films all but didn't quite work for a familym movie night setting, as intended. Inspriedby Clint Eastwood's iconic Spaghett! Westerns, I'm currently on the look-out for a captivatimg, well-crafted",20.8371,2447718311,256
81,"This isn't the worst comedy of all-time, but that is about the best thing that I can say about this pathetic film.",hrEtNsIFL1htDTRlM6F2,BrearG5rRBxxfEgtHr/I,Sometimes the lackingness of a story is more desired than a truly lame excuses.  It is not tricky; falling off a cliff and ending up in worlds of horror is a common occurrence among people. I'm sure you have your ideas,28.2658,2931449306,120
82,"I didn't laugh once, or even smile once during this bomb.",NjiEBc1jrIfIntMAIA==,BXP5nseo9Z3z705mQA==,"If you happen to see it around, give it a look.This is the sole movie capable of taking high-schoolaged memory. And its final phrase...It scores 90% and isn’t 9.1; its ending offers great real-",19.2639,2943462119,104
83,"There was usually something going on on-screen, so I didn't get TOO bored, but most of the jokes here were simply awful.",CUoq7CXw6ZwqgiLFmFrjkPQxZlQA,CUoq7CXw6ZwqgiLFmFrjkPQxZlQA,"The acting in this scene left much to be desired. It almost appeared that the performers were constipated, and the same applies for their delivery. The humor in the performance was not well-plaused, and it appeared the performers had not practised before acting in this scene. Moreover, some scenes had a terrible tone that gave",28.9974,2655199381,168
84,The final sequence is nothing more than a long series of people falling through doors and stumbling all over the place.,lKDCnckpLeRw5qBUhgBKUg==,BzhErdwSJJzDh0cgJCRXyg==,"Anytime, say it to yourself, whenever you please; everyone should see this film. Even though opinions may differ, it still makes a lasting impact on anyone looking. 2019 may think, but the film",38.1750,2820338929,128
85,"Needless to say, it was a fitting way to end a movie that was impossible for me to like.",NpWJ14fRhkAGQEuWcA==,BYc+0VEr+szJ/5cvsA==,"This movie appears to have musical elements about a girl from village in India, falling head-over heels in adore with an American fellow. Accordingly, she leaves her family en route to live in the States.   The song is played during the parties;",20.2085,2167437718,104
86,"A lot of people criticize this movie as just being too dumb, but I'm just saying, give this movie a chance.",BrAtFgiRwxiWYBy64CKc,BrAtFgiRwxiWYBy64CKc,"Yes, it is.But it's more than just a movie.For all those interested, I must reveal that i had significant concerns before watching this film because as much 1 wanted to see ""Master und Margot""  onscreen, i wasn't sure if it could be adequately adapted without",17.4649,363349883,120
87,"It may not be the best film ever made, but at least it has clever gags in it and also includes a very young John Candy.",CKNCOS+scqSXFijHOcZIzLBkUA==,CKNCOS+scqSXFijHOcZIzLBkUA==,"The New Orleans sky line was spectacular, I am a Huge Eastwood fan, but this movie ranks nearer the bottom. besides he would have been attacked deodato the similar strategy of that condemned. an utter failure un recommended for anyone.  .   I hope this looks as good to you,  I really enjoy this task and happy to help",26.1284,762840043,152
88,"I saw clips of the movie on the internet and I was amazed on how they were funny, especially the scene when Candy unintentionally almost destroys the entire police station while trying to find a pencil or when he hilariously fails his shooting test in the gun range.",zjDYZKFEBwBMdKkViKlAqqlF5Tv3XosME4buepCdoQA=,DtPbMTBhdxE/otwmDAXYpdt0YBwoN0uLmTUZqCA8WwA=,"In ""Tooper Retuers,"" Join Blondel may have had the starring role of Lady in the penulitmate act of the ""Tooper"" trilogy; however, Karey was unquestionablye the star of that fim. Most often, whenever it is replayedin He-man's wodd, we wonder why they would abandon skeleton after thema in saket mountain aftrer the defeated. A gult of ""straits"" vjsited the Carnivle of Perversions and watchedt horrrs rantingh",26.9199,3761507139,256
89,"Since this movie was barely released in the U.S., you may want to track down a copy of it before it disappears completely.",Bs2lwE6AJkMRQR21aOc/AA==,Bs2lwE6AJkMRQR21aOc/AA==,"As an equestrians, I chuckle through the entirety of it all at the ridiculousness of it all. ...........................are both captivating and amusing, while the giant Hitler puppet, plush dolls with Hitler faces. .......................are distractions while enjoying the film' ..............................are",16.6764,408555863,128
90,"Also look for Peter Cook, Mickey Rooney, and Dick Emery, in what was to be his last film role, in the cast, as well.",n8FQiKI52ZYTeRJDNM/wJCikfEoWqEA=,CosUGycJmINhMNNRdgNcm1RsO7esnOA=,"However, her performance falls short of Catherine Earnshaw’s fiery and vivcious spirit. You expect to see smoke billow from her mouth and receive some sassy lines like any ordinary Catherine Earnsham. Mr, Heathcliff lacks the emotive and impulsiveness of his character, and instead comes off looking inefficient with a smirk on his face. Catherine Earnshams is always up",34.3006,114388036,184
91,"Before John Candy was really famous, he starred in this rather silly Canadian movie about a series of kidnappings.",x9kQAE8TXqKNrBTATJTbHgw=,B6SGpM1Gpg4DeNb0nqkIBuQ=,"Similarly, I' ve been on the search for this movie in almost a quarter of century. This hasn't brought any excitement, and to be precise the story is struggling hard with keeping audience's attention. Incidentally, the period depicted in this outline is mid-ninteeth century Russia amidst the Crimeans war, not Britain as mentioned",17.3026,2121253230,136
