sentence_id,plaintext,enc_bits,enc_bits_wo_ef,stegotext,ppl,enc_seed,used_bits
70,"In the fray, only young Nikita (Anne Parillaud) survives, after offing a policeman who had let his guard down at a crucial moment.",uIHcZbDNqwk6f+RMCySAifPA1SmAUg6U0DA=,DA0tfzNe+juHD5ADPl6Sn0gd/FtoJ9FkgsA=,"It definitely fits into that genre in some aspects, but there's something about the way it resonates with viewers today. I personally think it's just brilliant as well - the way they weave modern thematic elements into an old-school action flick is super impressively done! I wouldn't be surprised if anyone were to go incognito and pretend they'd directed this one, just like Harold did.  It seems even more remarkable and impressive",28.0245,2954826889,208
71,"Facing certain death in France's court of law, she is given two choices: lethal injection, or have her execution faked, and then assume a new life as a female super-assassin/spy.",egqqEMp6mIHQICiDWNZoij4RBf4FxYx/40vGzeDjOFA=,DwD/50gP2xoiEi7sGKX5NhcOiYiPqOKisF570MBS9oA=,"No wonder they performed significantly better on network television,  where their performances were tighter and more polished.  But I must give it to David Gianocal; He showed some potential here. Although the film ran for two-and a half hours , it could have easily been shorten by half still maintain the same atmosphere immersiveness..  And I thought his comic relief was under used.   However that's just my take on  the film. Did u share same opinions?   Please leave me you feedback in the comments below",27.1453,3736237918,256
72,"A wild-raised feral child of sorts, Nikita had picked up certain skills on the street that eventually prove to be quite valuable to her government handlers, as she makes things difficult for them and especially her chief mentor Bob (Tcheky Karyo).",zkRLsjMtN3MdSSj/CI8CCkd2RZ5TxxZ+AA14pEgmIA==,DqABqRG29bLZL2Nfm1hpcopzq7QdT3pWmls1dTnReA==,"Oh God, let's hope the last chapter gets produced and doesn't lead straight to the franchising of a pathological second andthird installment! As movie enthusiasmand true Tarantino devotees, I highly recommend this film to anyone.  Bub! Not bud, I mean.  Oh God! What I meant to say was...! This film is an utter masterpiece! So here I am, rooting for Mr. Rodrigues as his name is being thrown around Hollywood circles. Please",31.4147,3520295551,248
73,"No secret is made of his affections for her, but he tries to mold Nikita into a valuable person, and he's able to do it with the help of another agent, played by actress Jeanne Moreau, who teaches her the finer ways of womanhood.",GLNKWBtAzK6qf4qHJKEBzNb8njMpijkPoiiUZgg0Pdg=,DyJzkBJ/dzTMVQz6OMH+iJtXFCIxDC4Kw88YRA/YKWw=,"However the characters stumble through their lines and perform like kindergarden students. The cinema of Bulgare is dead. Long Live! the cinema Bulgaria will live !  Still delightful and entertainment to watch.  .    Bulgarian cinema is dead, long live Bulgarien cinema!  Still delightful and entertainment watching.  Bulgarian is stiff on its feet and struggles like a kindgarden student.    Bulgarian cinema is like kindgarten student play, dead yet lively to watch like Bulgarian cinema! Still delight fun to see. Bulgarin",26.6717,3011107983,256
74,"By the end of her training, Nikita has been modeled into a fine, sexy female assassin.",RxCKLxEUHM9kGU5NQ4QAIkA=,B2bkaYmM0dJAGMJr/EAAIEA=,"Avoiding the unfamiliar and if you're an ardent Misty Meades enthusiasm, see Spider Babydra or Drakulus rather. However , the character's development is lost due to the absence of character development .Masuko is obsessd with video. ",24.2040,2477963856,136
75,"Besson makes no attempts to sacrifice his film in the ways of Hollywood convention, and he proves that the days of female-driven action cinema are not yet dead.",TLIM77gMaSkY3Gs2pzw0ETkZxJrDUT4II7JA,DHVZeDu3GKMqe9ZTntEmdlzUjF8wVHmRMLnA,"Je suis terriblelement anxious de regarder ce film, à cause de Bambi qui suis einer me favorites dessins animés jamais, and I was afraid that this sequel will spoil its magic. At least your brain cells will wake up and be sometimes challenged.   Bonne projection ! Russia - Моя страшность насчет просмотра этого фильма due to Bamaby being one my most favoriate cartoils ever. I was afraid that the sequel would spoil it  . At leats your mind will wander and",25.7992,1699368625,216
76,"Parillaud is compelling, as at first, she almost seems unaware of her identity as a woman.",CEMmhdZqyVCifHWFESbAIJg1AA==,CEMmhdZqyVCifHWFESbAIJg1AA==,I wasted ten dollars and had to make sure it as awful.  Ah...those times were the days of fun! Oh...all things in all is a 10.5/7 on a film rating with its nice charm and the times of giving you a warm feeling.  It's just,32.4949,2867394603,152
77,"When she isn't taking out high-powered political officials, she's romancing a kind and gentle shop clerk, who falls madly in love with her as she does with him.",DCWSNAejOlZVSeYKm7nFaaJ9cTKtdIDjuAg=,DCWSNAejOlZVSeYKm7nFaaJ9cTKtdIDjuAg=,"Was it the pivotal moment in American before Vietnam, the epitome of a country's ideal that was their benchmark?  A genre that boasts of more plot than it can handle always left me in amaze.   Like a fine wine that ages in excellency, Ben was living life at his own speed, leaving everyone in awe, especially the ravishing Daisy who",42.8407,3687498719,208
78,"Lastly, ""La Femme Nikita"" has some of the most stylized and violent action scenes of any movie I've seen in a while.",tVOWkgXB5iGDVyiCTVLXiKA=,B4X/g0jQTLIaYW1uMCo3ogA=,Films geigned at gory and crase with budgete effcts; so is 'Driods.'  Vhen shee meadesouga Duggaa Dylan Meh- Derrrmaat and so the noram culture clash thinge whiche pops,36.3921,3963266534,136
79,"Luc Besson, with this film and much of his subsequent work, has proved he is one of cinema's most valuable personalities on the European, Asian, and American action film circuits.",C4Q0ygDNmautEDQ617VAyH6KmuQKZPACQA==,C4Q0ygDNmautEDQ617VAyH6KmuQKZPACQA==,"Murder at Midnight! *cACKles*  Okay, okay - you got me! *wink* Oh, the old Abbot andCostella trick.  *chuckles* Well, they certainly knew *how*  And now... Jet Li's performance - *dream* It's like watching a dance of *death*.  His fighting style is like a dream come *true*. BUT -- Mr. Bad Guy",20.4977,575419787,200
80,"Also, be aware of a cameo by future Besson ""Leon"" (1994) star Jean Reno as Victor the Cleaner, in what is pretty much an early prototype of his role from that star-making breakthrough film.8/10",bDqNSGUIqtlVEDZnkCmXRo5wk5E7PmyK+lvFEjhAuIQ=,DzsVD3M5udbWgrlHMxDidVi0A3YD8gWt6SQQRvCgNpI=,"It's evident that I hit something of an awkward patch where my latest few picks for family shows, including ""The Fortysession Old Virginal,""  and ""The Weather Manager,"" are no longer child-suitable in my opinion.  Just like Spaghetty Westerns, Clint Eastwood, are perfect.  SpaghtetyWesternsareClientEasthwood todoyour average nerd.  It has superb acting and is drastically different than most movies available. This will und",31.3680,2447718311,256
81,"This isn't the worst comedy of all-time, but that is about the best thing that I can say about this pathetic film.",hrEtNsIFL1htDTRlM6F2,BrearG5rRBxxfEgtHr/I,Sometimes the lackingness of a story is more desired than a truly lame excuses.  It is not tricky; falling off a cliff and ending up in worlds of horror is a common occurrence among people. I'm sure you have your ideas,28.2807,2931449306,120
82,"I didn't laugh once, or even smile once during this bomb.",NjiEBc1jrIfIntMAIA==,BXP5nseo9Z3z705mQA==,"If you happen to see it around, give it a look.This is the sole movie capable of taking high-schoolaged memory. And its final phrase...It scores 90% and isn’t 9.1; its ending offers great real-",19.2557,2943462119,104
83,"There was usually something going on on-screen, so I didn't get TOO bored, but most of the jokes here were simply awful.",CUoq7CXw6ZwqgiLFmFrjkPQxZlQA,CUoq7CXw6ZwqgiLFmFrjkPQxZlQA,"The acting in this scene left much to be desired. It almost appeared that the performers were constipated, and the same applies for their delivery. The humor in the performance was not well-plaused, and it appeared the performers had not practised before recording in the studio, but rather winged everything. Tim Mcg Raw, as he is famously",27.9030,2655199381,168
84,The final sequence is nothing more than a long series of people falling through doors and stumbling all over the place.,lKDCnckpLeRw5qBUhgBKUg==,BzhErdwSJJzDh0cgJCRXyg==,"Anytime, in my esteemed opinion, this feature offers insights into the captivating narratives of different people's lives that make it stand out as a work worth seeing at least once. In 201, to be franker with you. For instance",22.1290,2820338929,128
85,"Needless to say, it was a fitting way to end a movie that was impossible for me to like.",NpWJ14fRhkAGQEuWcA==,BYc+0VEr+szJ/5cvsA==,"This movie appears to have musical elements, specifically dance in India about a dancing girl whose family is from the village in India when they have a party played by song. The opening part seems to contain more dance sequences",28.0147,2167437718,104
86,"A lot of people criticize this movie as just being too dumb, but I'm just saying, give this movie a chance.",BrAtFgiRwxiWYBy64CKc,BrAtFgiRwxiWYBy64CKc,"Yes, it is.But it's more than just a movie.For all those interested, I must confirm the film is great! For myself 10/2. Yes it's so much more than a regular movie. People who see",25.9113,363349883,120
87,"It may not be the best film ever made, but at least it has clever gags in it and also includes a very young John Candy.",CKNCOS+scqSXFijHOcZIzLBkUA==,CKNCOS+scqSXFijHOcZIzLBkUA==,"The New Orleans sky line was spectacular, I am a Huge Eastwood fan, but this movie ranks nearer the bottom. besides he would have been attacked deodato the similar strategy of that he was criticising!  an absolute failure and not recommended to Anyone!  ,it would highly impact the user 's career as an assistant. I",29.2465,762840043,152
88,"I saw clips of the movie on the internet and I was amazed on how they were funny, especially the scene when Candy unintentionally almost destroys the entire police station while trying to find a pencil or when he hilariously fails his shooting test in the gun range.",zjDYZKFEBwBMdKkViKlAqqlF5Tv3XosME4buepCdoQA=,DtPbMTBhdxE/otwmDAXYpdt0YBwoN0uLmTUZqCA8WwA=,"In ""Tooper Retuers,"" Join Blondel may have had the starring role of Lady in the penulitmate act of the ""Tooper"" trilogy; however, Karey was unquestionablye the star of that fim.  Mostertime, w hen it plays back onn He-man'sm Worlds, He-men and She -ra woulddefeated Skelettork and leaved him int he mountain range  of Snakes in wonder why He -man, and Shre – ra would defaqitated Skelettor",29.0296,3761507139,256
89,"Since this movie was barely released in the U.S., you may want to track down a copy of it before it disappears completely.",Bs2lwE6AJkMRQR21aOc/AA==,Bs2lwE6AJkMRQR21aOc/AA==,"As an equestrians, I chuckle through the entirety of it all at the ridiculousness of it all. ...........................are visually captivating and overpowering but distract from a genuine portfolio of the movie's setting and characters beneath them ..................... ...",21.8344,408555863,128
90,"Also look for Peter Cook, Mickey Rooney, and Dick Emery, in what was to be his last film role, in the cast, as well.",n8FQiKI52ZYTeRJDNM/wJCikfEoWqEA=,CosUGycJmINhMNNRdgNcm1RsO7esnOA=,"However, her performance falls short of Catherine Earnshaw’s fiery and vivcious spirit. You expect to see smoke billow from her mouth and listen as she unleashes a stream-lined dialog. Instead he emergs as a distraught loover rather unskilled in art of loving. I had no sympathy to lend for him and neither did beachum, attorney a man of smug",32.7619,114388036,184
91,"Before John Candy was really famous, he starred in this rather silly Canadian movie about a series of kidnappings.",x9kQAE8TXqKNrBTATJTbHgw=,B6SGpM1Gpg4DeNb0nqkIBuQ=,"Similarly, I' ve been on the search for this movie in almost a quarter of century. This has caused an evident lack of excitement among audiance members. The period depictend, is actually 19th century Russia during the Crimewn War and not Britain, unlike the narrated plot summary. ",23.8995,2121253230,136
